Coke will give you free cans of soda for forwarding an email-Fiction!			https://www.truthorfiction.com/coke/
Free Cracker Barrel certificates for forwarded emails-Fiction!			https://www.truthorfiction.com/crackerbarrel/
Make big money by purchasing and distributing “reports” at home-Fiction!			https://www.truthorfiction.com/chain/
Visit www.thebreastcancersite.com and provide mammograms for needy women-Truth!			https://www.truthorfiction.com/breastcancersite/
Disney and Microsoft will pay you for forwarding an email about them-Fiction!			https://www.truthorfiction.com/disneygates/
You can make millions by transferring some money for a foreigner-Scam!			https://www.truthorfiction.com/nigeriascams/
How to beat a traffic ticket-Fiction!			https://www.truthorfiction.com/tickets/
Forward an email, see a video of Britney Spears and Terrell Davis Dancing-Fiction!			https://www.truthorfiction.com/spears-davis/
Special GI insurance dividend for veterans-Fiction!			https://www.truthorfiction.com/gi-insuracedividend/
Free salads from McDonald’s-Fiction!			https://www.truthorfiction.com/freesalad/
Forward a friendship email to friends and see a video on your screen-Fiction!			https://www.truthorfiction.com/friends-forever/
Wisdom from the Dalai Lama-Fiction!			https://www.truthorfiction.com/dali/
Applebees restaurants gift certificates for forwarding an email for them-Fiction!			https://www.truthorfiction.com/applebees/
Free Ericsson laptops?-Fiction!			https://www.truthorfiction.com/ericsson-laptop/
Plea for Help From a Friend Abroad Who Lost A Wallet- Fiction! & Scam!			https://www.truthorfiction.com/pleamail-friend-abroad/
Forward an mail for Victoria’s Secret and get a gift certificate-Fiction!			https://www.truthorfiction.com/victoriassecret/
Forward an email for IBM and win a new computer-Fiction!			https://www.truthorfiction.com/ibmgiveaway/
Forward emails for a company testing an “email tracker”-Fiction!			https://www.truthorfiction.com/email-tracker/
Get rich from a chain letter-Fiction!			https://www.truthorfiction.com/chainletter/
Forward an email about OLD NAVY, get a gift certificate-Fiction!			https://www.truthorfiction.com/oldnavy/
Forward an email about a mysterious story and you’ll receive the end of the story-Fiction!			https://www.truthorfiction.com/maggie-justin/
GAP is rewarding you for forwarding emails for the company-Fiction!			https://www.truthorfiction.com/gap/
The Slavery Tax Refund-Fiction!			https://www.truthorfiction.com/slaverytaxrefund/
Forward an email to find out about your future love life-Fiction!			https://www.truthorfiction.com/secretcrush/
Forward an email to see your lover’s name on the screen-Fiction!			https://www.truthorfiction.com/wierd/
You’ll get money and Outback certificates for forwarding an email-Fiction!			https://www.truthorfiction.com/poweremailtracker/
Flaws in new U.S. quarters could be worth big bucks-Truth!			https://www.truthorfiction.com/quarters/
Read the email, make a wish, and it will come true-Fiction!			https://www.truthorfiction.com/ringwishes/
Forward an email to five friends and win $100-Fiction!			https://www.truthorfiction.com/onehundreddollaremail/
You can buy a required “Hands-free” headset for your cell phone for $1-Fiction!			https://www.truthorfiction.com/handsfree/
Gerber is offering savings bonds to parents as part of a lawsuitsettlement-Fiction!			https://www.truthorfiction.com/gerber/
You have won the Netherlands Sweepstakes Lottery-Fiction!			https://www.truthorfiction.com/dutchlottery/
Focus on Chain Letters			https://www.truthorfiction.com/chains/
Free British Airways tickets-Fiction!			https://www.truthorfiction.com/britishair/
AOL and Intel-get cash for forwarding an email about a merger-Fiction!			https://www.truthorfiction.com/aolmoney/
